,sex,has_photo,has_mobile,followers_count,education_form,relation,education_status,occupation_type,result,english
630,1,0,1,55,0,0,6,1,1,0
631,1,0,1,373,2,0,5,1,1,0
632,1,1,1,222,0,7,5,1,1,1
633,1,0,1,292,0,4,5,1,1,0
634,2,0,1,252,0,0,1,1,0,1
635,2,0,1,289,0,0,5,1,1,1
636,1,1,1,395,0,4,2,0,1,1
637,1,1,1,209,0,4,5,1,1,1
638,2,0,1,34,0,0,1,1,0,0
639,1,0,1,616,0,0,4,1,1,0
640,2,1,1,29,1,0,1,1,0,0
641,1,0,1,643,0,1,1,1,1,1
642,2,0,1,83,1,1,7,1,0,0
643,2,0,1,11,0,4,5,1,0,0
644,1,1,1,229,0,0,6,0,1,0
645,1,0,1,652,0,4,1,1,1,0
646,2,1,1,107,0,4,5,1,0,0
647,2,0,1,472,0,0,2,1,1,1
648,1,1,1,539,0,4,5,0,1,0
649,1,1,1,1920,0,4,5,1,1,0
650,2,1,1,636,0,4,6,0,1,0
651,1,0,1,958,2,1,4,1,1,0
652,1,0,1,178618,0,0,2,0,1,0
653,1,1,0,271,0,0,4,1,1,0
654,1,0,1,214,1,0,2,0,1,0
655,2,0,1,159,0,0,2,1,1,0
656,2,0,1,84,0,4,2,1,0,0
657,2,1,1,36,0,4,5,0,0,0
658,1,1,1,238,0,0,2,1,1,1
659,1,1,1,92,0,0,5,1,1,0
660,2,0,1,102,0,4,5,1,0,0
661,1,1,1,301,0,0,5,1,1,0
662,2,1,1,132,0,0,2,1,0,0
663,1,1,1,331,0,0,4,1,1,1
664,2,1,1,97,0,4,5,0,0,0
665,1,1,1,189,0,0,2,1,1,0
666,2,0,1,236,0,7,2,0,0,0
667,2,0,1,70,0,0,2,1,0,0
668,2,0,1,159,0,1,2,1,0,0
669,2,1,1,446,0,0,4,1,0,1
670,2,0,1,50,0,4,5,0,0,0
671,2,1,1,416,1,0,1,1,0,0
672,2,1,1,336,1,0,2,1,0,0
673,1,0,1,215,0,0,2,0,1,0
674,1,0,1,225,0,0,3,1,1,1
675,2,0,1,531,0,1,8,1,1,0
676,2,0,1,93,1,4,5,1,0,0
677,2,0,1,55,0,0,2,1,0,0
678,2,0,1,134,0,0,1,1,0,0
679,1,0,1,171,0,4,2,1,1,0
680,1,1,1,283,0,0,4,1,1,1
681,1,1,1,729,0,1,1,0,0,1
682,2,0,1,28,0,6,5,1,0,0
683,2,0,1,316,0,4,5,0,0,0
684,1,0,1,575,0,0,2,1,1,0
685,2,0,1,102,0,0,5,1,0,0
686,1,1,1,256,0,0,4,1,1,0
687,2,1,1,151,0,0,5,1,1,0
688,2,0,1,120,0,2,2,0,0,0
689,1,1,1,120,1,0,4,0,0,0
690,2,0,1,1367,0,6,4,1,0,1
691,2,0,1,7,0,4,4,0,0,0
692,2,0,1,139,0,1,2,0,0,1
693,1,0,1,428,1,0,5,1,1,0
694,2,1,1,151,0,0,5,0,1,0
695,2,0,1,65,1,0,5,0,0,0
696,2,0,1,28,0,0,2,1,0,0
697,1,0,1,350,1,0,2,1,1,0
698,1,0,1,1902,0,4,5,1,1,1
699,2,0,1,27,0,0,2,1,1,0
700,2,1,1,122,0,6,1,1,0,0
701,2,1,1,391,0,1,2,1,1,1
702,1,1,1,334,0,0,4,1,1,0
703,2,0,1,396,0,5,6,0,0,0
704,2,0,1,36,0,4,5,1,1,0
705,1,0,1,143,0,4,5,1,1,0
706,1,0,1,165,0,1,1,1,1,0
707,1,1,1,252,0,0,2,1,1,0
708,2,1,1,944,0,4,5,0,1,0
709,2,1,1,603,0,1,4,1,0,0
710,1,0,1,1566,0,2,5,0,0,1
711,1,0,1,120,0,0,2,1,1,0
712,1,0,1,4324,0,0,1,1,1,0
713,1,0,1,147,0,0,4,1,1,0
714,1,0,1,396,0,1,1,0,1,1
715,1,1,1,887,0,4,5,1,1,1
716,1,1,1,256,0,4,5,1,1,0
717,2,1,1,86,0,0,2,1,1,0
718,2,0,1,103,0,0,2,1,0,0
719,1,1,1,385,0,0,4,1,1,1
720,2,1,1,61,0,4,5,1,0,0
721,2,1,1,3,0,4,7,1,0,0
722,2,1,1,302,2,0,5,1,1,1
723,2,0,1,249,0,4,7,0,0,0
724,1,1,1,791,1,2,2,1,1,0
725,1,1,1,9,0,0,5,0,1,0
726,2,1,1,170,0,4,5,1,0,0
727,2,1,1,522,0,4,1,1,0,1
728,2,1,1,150,0,1,3,1,0,0
729,2,0,1,471,0,1,5,1,0,0
730,1,1,1,102,0,0,1,0,1,0
731,1,1,1,442,1,0,5,1,1,0
732,1,1,1,1438,0,4,5,0,1,0
733,1,0,1,123,0,0,2,1,1,0
734,1,1,1,554,0,4,2,1,1,1
735,1,1,1,257,0,4,5,1,1,0
736,2,0,1,59,0,4,5,1,1,0
737,2,0,1,442,1,0,5,1,0,0
738,1,1,1,1514,0,0,4,1,1,1
739,1,0,1,430,0,4,2,1,1,0
740,1,1,0,115,0,0,5,1,1,0
741,2,1,1,575,0,0,5,1,0,0
742,1,0,1,451,0,4,5,0,1,0
743,2,0,1,31,1,6,5,1,0,0
744,2,1,1,54,0,0,5,1,0,0
745,1,0,1,157,0,0,5,0,1,0
746,2,0,1,98,1,4,1,1,0,0
747,1,0,1,444,0,0,5,0,1,1
748,1,0,1,1056,0,0,5,0,1,0
749,2,1,1,139,0,0,6,1,0,0
750,2,1,1,256,0,4,1,1,0,0
751,2,0,1,79,1,4,2,1,0,0
752,1,0,1,199,0,4,2,1,1,0
753,2,0,1,83,0,0,2,1,0,0
754,2,0,1,60,0,6,5,1,1,1
755,1,1,1,98,0,4,5,1,1,0
756,1,0,1,107,0,0,5,1,1,0
757,1,0,1,66,0,4,5,1,1,0
758,2,1,1,123,0,1,2,0,1,0
759,2,1,1,0,2,6,5,1,1,0
760,2,1,1,317,0,0,1,0,0,1
761,2,0,1,140,0,4,5,1,0,0
762,2,0,1,30,0,4,7,0,0,0
763,1,1,1,237,0,0,5,0,1,1
764,1,0,1,311,0,0,1,1,1,0
765,2,1,1,28,0,0,5,1,0,0
766,2,0,1,159,0,4,3,1,0,0
767,1,0,1,742,0,0,2,1,1,0
768,1,1,1,301,0,4,5,0,1,0
769,1,0,1,260,0,7,4,1,1,1
770,1,0,1,239,0,0,3,0,1,0
771,1,1,1,432,0,4,6,1,1,0
772,1,1,1,1167,0,0,1,1,1,0
773,2,0,1,301,0,0,2,0,1,0
774,1,0,1,409,0,0,2,1,1,0
775,1,1,1,56,0,0,5,1,1,0
776,1,1,1,22,1,4,2,1,1,0
777,2,0,1,302,2,0,1,1,1,1
778,1,0,1,172,0,4,5,1,0,0
779,2,0,1,66,0,0,5,1,0,0
780,1,0,1,96,0,4,5,1,1,0
781,2,1,1,93,0,4,5,0,0,0
782,2,1,1,213,0,0,5,1,0,0
783,2,0,1,1664,0,0,7,1,0,0
784,1,0,1,323,0,7,2,1,1,0
785,2,0,1,535,0,0,5,0,1,0
786,2,0,1,118,0,0,4,1,0,0
787,2,0,1,311,0,7,5,1,0,0
788,1,1,1,770,1,0,3,1,1,0
789,1,0,1,185,0,0,4,1,1,0
790,1,1,1,188,0,0,5,1,1,0
791,2,1,1,89,1,4,2,0,0,0
792,2,0,1,995,0,1,2,0,0,0
793,2,0,1,1129,0,2,1,0,1,1
794,2,1,1,525,0,1,2,0,0,1
795,2,0,1,153,0,4,5,0,0,0
796,2,1,1,203,1,0,1,1,0,0
797,2,1,1,182,0,4,5,0,0,0
798,2,0,1,223,0,0,2,1,0,1
799,2,0,1,505,0,0,2,1,0,0
800,2,1,1,98,0,0,2,1,0,0
801,2,1,1,192,0,4,5,0,0,0
802,2,1,1,361,0,1,2,1,0,0
803,2,0,1,369,0,0,6,0,0,0
804,2,1,1,90,0,1,6,1,0,0
805,1,0,1,475,0,0,2,0,1,0
806,1,0,1,137,0,0,5,1,1,0
807,2,1,1,118,1,4,4,0,0,0
808,2,1,1,81,0,0,5,1,0,0
809,2,1,1,11,1,0,6,1,1,0
810,2,1,1,142,1,1,5,1,0,0
811,2,1,1,1964,0,4,5,1,0,0
812,1,0,1,528,0,0,2,1,1,0
813,2,1,1,252,1,1,1,1,0,0
814,2,0,1,163,0,4,2,0,0,0
815,1,1,1,195,0,4,5,0,1,0
816,2,1,1,143,0,0,4,0,1,0
817,2,1,1,264,0,1,2,1,1,0
818,2,0,1,189,1,4,5,1,0,0
819,2,1,1,3699,0,4,5,0,0,0
820,2,1,1,112,0,4,6,1,1,0
821,1,1,1,359,1,0,2,1,1,0
822,2,1,1,823,2,0,7,1,0,0
823,1,0,1,323,1,4,2,1,1,0
824,1,1,1,146,0,0,2,1,0,0
825,1,1,1,430,0,4,5,1,1,0
826,2,1,1,56,0,4,5,1,0,0
827,2,0,1,1212,1,0,2,1,0,1
828,2,1,1,151,1,0,7,0,0,0
829,1,0,1,322,0,0,6,1,1,0
830,2,1,1,109,0,4,5,1,0,0
831,2,1,1,143,0,0,2,1,0,0
832,1,0,1,864,0,0,2,1,1,0
833,1,0,1,128,0,4,5,0,1,0
834,2,1,1,23,1,0,2,1,0,0
835,1,0,1,267,0,0,5,1,1,0
836,2,0,1,165,0,0,5,1,0,1
837,2,0,1,45,1,1,7,1,1,0
838,1,0,1,856,0,0,5,1,1,1
839,1,1,1,671,0,0,5,1,1,0
840,2,0,1,191,0,4,0,1,0,0
841,2,1,1,556,0,6,4,1,0,0
842,1,0,1,311,0,4,4,1,1,1
843,2,1,1,23,0,0,5,1,0,0
844,2,0,1,1639,0,7,1,0,0,1
845,2,1,1,53,0,0,5,0,0,0
846,1,0,1,535,0,0,2,0,1,0
847,2,0,1,179,1,0,0,0,0,0
848,1,0,1,922,0,4,5,1,1,1
849,1,0,1,241,0,1,2,0,1,0
850,2,1,1,51,1,0,2,0,0,0
851,1,0,1,32,2,0,5,1,1,0
852,2,0,1,222,0,4,5,1,1,0
853,2,1,1,375,0,4,2,1,0,0
854,2,0,1,107,2,0,5,1,0,0
855,1,1,1,545,0,0,5,1,1,0
856,2,0,1,132,0,4,2,0,1,1
857,2,0,1,67,1,1,5,1,0,0
858,2,0,1,90,0,0,2,1,0,0
859,1,1,1,57,2,4,5,1,1,0
860,2,1,1,119,0,4,5,1,0,0
861,2,1,1,228,0,4,5,1,0,0
862,1,1,1,989,0,4,5,0,1,0
863,2,1,1,323,0,4,5,1,0,0
864,2,0,1,140,0,0,1,1,0,0
865,1,0,1,251,0,4,5,0,1,0
866,1,0,1,96,0,0,5,1,1,0
867,2,1,1,16,2,1,2,1,1,0
868,2,1,1,77,0,0,3,1,0,0
869,1,1,1,79,0,4,5,1,1,0
870,1,1,1,944,0,4,5,0,1,0
871,2,1,1,151,0,6,7,1,0,0
872,2,0,1,118,1,4,0,0,0,0
873,1,1,1,580,0,0,1,0,1,1
874,2,0,1,114,0,0,0,1,0,0
875,1,1,1,4,0,0,5,1,1,0
876,2,0,1,406,0,4,2,0,1,1
877,2,1,1,656,0,0,6,1,0,0
878,1,1,1,419,0,0,5,1,1,0
879,2,1,1,155,1,4,5,1,0,0
880,2,1,1,329,0,4,7,1,0,0
881,2,0,1,56,0,1,5,1,0,0
882,1,1,1,294,0,4,2,1,1,0
883,2,1,1,1445,0,1,5,1,1,0
884,2,1,1,55,2,2,2,1,0,0
885,2,1,0,157,0,0,1,1,0,0
886,1,0,1,206,0,0,2,1,1,0
887,1,1,1,343,1,4,2,1,1,0
888,1,1,1,152,0,0,2,1,1,0
889,1,0,1,336,1,1,5,1,1,0
890,2,1,1,109,1,0,2,1,1,0
891,1,1,1,287,0,0,5,0,1,0
892,1,1,1,1407,0,0,6,1,1,1
893,2,1,1,173,0,4,2,1,0,0
894,2,1,1,317,0,0,5,0,1,0
895,2,0,1,14,0,0,6,1,0,0
896,1,0,1,430,0,1,5,1,1,1
897,1,1,1,373,0,0,1,0,1,1
898,2,1,1,32,0,0,5,1,0,0
899,2,0,1,33,0,4,2,1,0,0
900,1,1,1,104,0,4,5,1,1,0
901,2,0,1,141,0,6,7,1,0,0
902,1,1,1,915,0,4,5,1,1,0
903,2,1,1,17,1,4,2,1,0,0
904,1,0,1,304,0,0,3,1,1,1
905,2,1,1,7,1,0,5,1,1,0
906,2,0,1,29,1,4,5,1,0,0
907,2,0,1,675,0,0,2,0,1,0
908,2,1,1,118,0,0,5,1,0,0
909,2,1,1,44,0,0,5,1,0,0
910,1,1,1,396,0,1,4,1,1,1
911,2,1,1,148,0,1,5,1,0,0
912,1,0,1,645,0,4,5,1,1,0
913,2,1,1,209,0,0,8,1,0,0
914,2,1,1,1674,1,6,2,0,0,0
915,2,0,1,386,0,1,7,1,0,1
916,1,1,1,261,0,4,2,0,0,0
917,1,0,1,520,0,7,4,0,1,1
918,1,0,1,868,0,0,5,1,1,0
919,2,0,1,75,0,0,2,1,0,0
920,2,0,1,130,0,4,2,1,0,0
921,1,0,1,324,0,1,5,1,1,0
922,2,1,1,191,0,4,5,1,1,0
923,2,1,1,11,1,0,5,1,0,0
924,1,1,1,77,0,0,8,0,1,0
925,1,1,1,84,0,4,2,1,1,0
926,2,0,1,331,1,4,2,1,0,0
927,2,0,1,91,0,1,2,0,0,0
928,1,1,1,63,0,1,1,1,1,1
929,1,0,1,393,0,1,4,1,1,1
930,1,0,1,106,0,4,4,1,1,0
931,1,0,1,158,0,4,5,0,1,0
932,1,0,1,994,0,0,2,0,1,0
933,1,0,1,196,0,1,2,1,1,0
934,1,1,1,2876,0,0,6,1,1,0
935,2,0,1,152,1,4,5,1,0,0
936,1,1,1,397,2,4,5,1,1,0
937,1,1,1,157,0,4,5,0,1,0
938,2,0,1,5327,1,0,5,0,1,0
939,2,0,1,32,0,1,5,1,1,0
940,2,1,1,147,0,0,7,0,0,0
941,1,0,1,7,0,4,5,1,1,0
942,2,0,1,130,1,4,6,1,1,0
943,2,1,1,143,1,0,0,1,0,0
944,2,0,1,454,1,4,2,1,0,0
945,2,0,1,32,0,0,6,1,0,0
946,2,0,1,230,0,0,2,1,0,0
947,1,0,1,731,0,4,5,0,1,0
948,2,1,1,341,0,4,5,0,1,0
949,2,0,1,100,0,0,3,1,1,0
950,2,0,1,35,0,4,2,1,0,0
951,2,0,1,38,1,1,0,1,1,0
952,1,1,1,198,0,0,6,0,1,1
953,2,1,1,398,0,4,2,0,0,1
954,1,1,1,31,0,0,1,1,1,0
955,1,1,1,401,1,4,2,1,1,0
956,2,0,1,389,0,7,2,0,0,0
957,2,0,1,49,0,0,2,1,0,0
958,1,0,0,59,0,4,5,1,1,0
959,2,1,1,333,0,4,2,1,0,0
960,1,0,1,197,0,0,1,1,1,0
961,2,0,1,94,0,4,2,1,0,0
962,2,1,1,309,0,4,4,1,1,0
963,2,1,1,490,0,4,5,0,0,0
964,2,1,1,138,1,1,2,1,0,1
965,1,1,1,661,0,4,5,1,1,0
966,1,1,1,2245,0,0,1,0,1,1
967,1,1,1,58,0,0,5,0,1,0
968,2,0,1,233,0,0,5,1,1,0
969,2,1,0,171,0,6,1,1,0,0
970,2,0,1,242,1,1,1,1,0,0
971,2,1,1,505,0,1,5,1,0,0
972,2,1,1,202,1,4,5,1,0,0
973,2,1,1,363,0,0,5,0,1,0
974,2,0,1,275,1,0,3,1,1,0
975,1,1,1,502,2,4,2,0,1,0
976,1,0,1,174,0,0,1,1,1,0
977,2,0,1,1121,0,0,2,1,0,0
978,1,0,1,823,1,4,6,0,1,0
979,2,0,1,19,0,4,6,0,0,0
980,2,0,1,71,0,4,2,1,0,1
981,2,1,1,97,0,1,2,1,0,0
982,2,0,1,37,0,0,8,1,1,0
983,1,0,1,1120,1,1,2,0,1,0
984,2,1,1,11,0,4,6,0,0,1
985,2,1,1,131,0,0,2,1,1,0
986,2,1,1,148,0,4,1,0,0,0
987,2,0,1,114,0,0,8,1,0,1
988,2,0,1,182,1,1,2,0,0,1
989,2,0,1,127,0,0,2,1,0,0
990,2,0,1,277,0,4,1,0,0,0
991,2,1,1,91,2,4,7,0,0,0
992,2,1,1,111,0,6,5,1,0,0
993,2,0,0,76,0,0,2,1,0,0
994,1,1,1,868,0,4,2,0,1,0
995,2,1,1,271,0,0,2,1,0,0
996,1,0,1,382,0,4,2,1,1,0
997,2,1,1,159,1,4,4,1,0,1
998,2,1,1,71,2,4,5,1,1,0
999,1,1,1,125,0,4,5,0,1,0
1000,2,0,1,253,0,0,4,0,0,0
1001,2,0,1,330,1,0,7,1,0,0
1002,1,0,1,137,0,4,1,1,1,0
1003,2,0,1,490,1,4,4,1,0,0
1004,1,0,1,63,0,0,5,1,1,0
1005,1,0,1,314,0,0,5,1,1,0
1006,2,0,1,128,0,7,4,1,0,0
1007,2,1,1,172,0,4,2,1,0,0
1008,2,1,1,35,0,4,5,1,0,0
1009,2,1,1,427,0,4,7,1,0,0
1010,1,0,1,76,0,4,5,1,1,0
1011,2,0,1,162,0,1,6,1,0,0
1012,2,0,1,296,1,4,4,1,0,0
1013,2,0,1,754,1,0,2,0,0,0
1014,1,1,1,271,0,1,1,1,1,1
1015,2,0,1,759,1,0,5,1,0,0
1016,2,1,1,167,0,0,5,0,0,0
1017,2,1,1,338,0,0,2,0,0,0
1018,2,0,1,81,1,4,5,0,0,0
1019,2,0,1,51,0,4,5,0,0,0
1020,1,0,1,194,0,1,4,1,1,0
1021,2,0,1,6507,0,0,0,1,1,0
1022,1,1,1,93,0,0,5,1,1,0
1023,2,0,1,116,1,0,2,1,1,0
1024,1,0,1,691,0,0,1,1,1,0
1025,2,1,1,85,0,0,2,0,0,0
1026,2,0,1,186,0,0,5,1,0,1
1027,2,1,1,157,0,4,5,1,0,0
1028,2,1,1,148,0,4,5,1,0,0
1029,2,1,1,47,0,4,2,1,0,0
1030,2,0,1,63,0,0,4,1,0,0
1031,2,0,1,220,0,6,8,0,1,0
1032,1,0,1,1689,1,0,2,1,1,1
1033,1,1,1,466,0,0,5,1,1,0
1034,1,1,1,526,0,4,5,1,1,0
1035,2,0,1,272,0,4,4,0,0,0
1036,2,1,1,115,0,0,5,1,1,0
1037,1,0,1,141,0,4,5,1,1,0
1038,1,1,1,125,0,0,2,0,1,1
1039,2,1,1,65,1,0,0,0,0,0
1040,2,1,1,105,0,1,5,1,1,1
1041,1,0,1,167,0,0,5,0,1,0
1042,1,0,1,2039,0,0,5,0,1,0
1043,2,0,1,917,0,1,5,1,0,1
1044,2,0,1,534,2,4,5,1,0,0
1045,2,1,1,337,0,0,5,0,1,0
1046,1,1,1,763,0,0,2,0,1,0
1047,2,0,1,111,0,1,8,1,0,0
1048,1,0,1,1637,0,4,5,1,1,1
1049,2,1,1,299,0,1,2,0,0,0
1050,1,0,1,529,0,4,4,0,1,1
1051,1,0,1,290,0,0,1,1,1,1
1052,1,0,1,709,0,4,1,1,1,1
1053,2,1,1,213,1,0,4,1,0,0
1054,2,0,1,26,0,4,5,0,0,0
1055,2,0,1,52,1,4,5,0,0,0
1056,2,0,1,74,0,2,1,1,0,0
1057,2,1,1,199,0,1,1,1,1,0
1058,2,1,1,39,0,4,3,1,0,0
1059,1,0,1,302,0,0,6,1,1,0
1060,2,1,1,120,0,1,5,0,0,0
1061,2,1,1,271,0,0,2,1,0,0
1062,2,1,1,195,0,4,6,1,0,0
1063,2,1,1,407,1,4,2,0,1,0
1064,2,1,1,9,0,0,5,1,0,0
1065,2,1,1,37,0,4,5,1,0,0
1066,1,0,1,62,0,0,4,1,1,0
1067,1,1,1,326,0,0,2,1,1,0
1068,2,0,1,140,0,1,5,1,0,0
1069,1,1,1,187,0,0,2,1,1,0
1070,1,0,1,203,1,1,2,1,1,0
1071,1,1,1,324,0,4,5,0,0,0
1072,2,0,1,79,0,4,5,1,0,0
1073,2,0,1,189,0,4,1,1,0,0
1074,2,1,1,128,0,4,2,0,0,1
1075,1,0,1,910,0,1,1,1,1,1
1076,2,1,1,740,0,1,4,1,1,0
1077,2,0,1,1176,0,4,1,1,0,1
1078,2,0,1,279,0,4,5,0,0,0
1079,1,1,1,805,0,4,2,1,1,0
1080,2,1,1,771,0,1,4,0,1,0
1081,1,1,1,3017,0,0,2,0,1,1
1082,2,0,1,88,0,4,5,1,0,0
1083,2,0,1,65,0,4,2,0,1,0
1084,1,1,1,225,0,4,2,1,1,0
1085,1,1,1,32,0,4,5,1,1,0
1086,2,1,1,68,0,1,1,1,0,0
1087,2,1,1,168,0,4,5,1,0,0
1088,2,0,1,50,1,4,1,1,1,0
1089,1,1,1,368,0,0,6,1,1,0
1090,1,1,1,3975,0,7,5,1,1,1
1091,1,1,1,298,0,2,2,1,1,1
1092,2,0,1,127,0,0,2,0,0,0
1093,1,0,1,496,0,1,2,1,1,0
1094,2,1,1,108,0,1,6,1,1,0
1095,2,0,1,125,0,0,1,1,1,0
1096,1,0,1,2346,0,4,1,1,1,0
1097,2,0,1,131,1,4,5,1,0,0
1098,1,1,1,71,0,0,1,1,1,0
1099,2,1,1,117,0,4,2,1,0,0
1100,2,0,1,82,0,0,5,1,1,0
1101,2,0,1,64,0,4,0,1,0,0
1102,2,0,1,91,0,1,5,0,0,0
1103,2,0,1,51,0,0,5,1,1,0
1104,2,1,1,58,0,4,5,1,0,0
1105,2,0,1,1134,0,4,5,1,1,0
1106,2,1,1,187,0,0,0,0,0,0
1107,1,0,1,91,0,0,6,1,1,0
1108,1,1,1,605,0,0,5,1,1,0
1109,2,1,1,107,0,4,5,0,0,0
1110,2,0,1,311,0,0,4,0,1,1
1111,1,0,1,1023,0,0,5,1,1,0
1112,1,0,1,379,1,4,1,0,1,0
1113,2,0,1,34,0,0,2,0,0,0
1114,1,0,1,391,0,4,5,0,1,0
1115,1,0,1,257,0,4,1,0,1,1
1116,2,0,1,12,0,1,5,1,0,0
1117,2,0,1,96,0,0,0,1,0,0
1118,1,0,1,368,0,0,5,1,1,0
1119,2,1,1,299,2,4,6,1,0,0
1120,2,0,1,197,0,1,2,1,0,1
1121,2,1,1,99,0,1,5,1,0,0
1122,1,1,1,4,1,0,5,1,1,0
1123,1,1,1,1,0,0,2,1,1,0
1124,1,0,1,141,0,4,6,1,1,0
1125,1,1,1,108,0,4,2,0,1,1
1126,2,1,1,172,1,0,2,1,0,0
1127,2,0,1,128,0,7,5,0,1,0
1128,1,0,1,332,0,4,2,1,1,0
1129,2,1,1,270,0,4,5,1,0,1
1130,1,1,1,323,0,0,1,1,1,0
1131,2,0,1,228,0,4,2,1,0,0
1132,1,0,1,2087,2,7,5,0,1,1
1133,2,0,1,83,0,1,5,1,0,0
1134,2,0,1,104,1,4,1,0,0,0
1135,1,1,1,143,0,0,1,1,1,1
1136,2,0,1,254,0,0,4,0,0,1
1137,1,1,1,318,0,0,1,1,1,0
1138,2,0,1,91,2,4,2,1,0,1
1139,2,0,1,48,0,4,5,1,0,0
1140,1,1,1,137,1,4,5,1,1,0
1141,2,1,1,141,0,1,2,1,0,0
1142,1,1,1,407,0,2,4,0,1,0
1143,2,0,1,400,0,0,7,1,0,0
1144,1,1,1,108,1,4,5,1,1,0
1145,1,0,1,130,0,4,6,1,1,0
1146,2,0,1,710,0,0,5,0,0,0
1147,2,0,1,224,0,1,2,1,1,1
1148,1,0,1,214,0,0,5,1,1,0
1149,1,1,1,178,0,0,5,1,0,0
1150,2,1,1,439,0,4,5,0,0,0
1151,2,1,1,99,0,4,6,1,0,0
1152,2,0,1,299,0,0,5,1,0,0
1153,1,0,1,323,0,0,4,1,1,0
1154,2,1,1,356,1,1,4,0,0,1
1155,1,0,1,302,0,0,3,1,1,0
1156,2,0,1,19,0,0,2,1,0,0
1157,2,1,1,932,1,4,7,0,0,1
1158,1,1,1,1747,1,7,5,1,1,0
1159,2,0,1,129,0,4,4,1,1,0
1160,1,1,1,198,1,4,5,0,1,0
1161,2,0,1,147,0,4,6,0,1,0
1162,1,1,1,1340,0,0,2,1,1,1
1163,2,0,1,48,0,4,2,1,0,0
1164,1,1,1,847,0,7,5,0,1,0
1165,2,0,1,158,0,0,3,1,0,0
1166,1,1,1,37,0,4,5,1,1,0
1167,1,0,1,96,0,4,6,1,1,0
1168,1,1,1,312,0,4,5,1,1,0
1169,2,0,1,159,1,1,2,1,1,0
1170,1,0,1,695,0,2,2,1,0,0
1171,1,0,1,102,0,0,1,1,1,0
1172,1,0,1,378,1,4,5,0,1,0
1173,1,0,1,266,0,7,1,1,1,0
1174,1,1,1,718,0,7,2,1,1,0
1175,2,1,1,91,0,4,5,1,0,0
1176,2,0,1,13,0,4,5,0,0,0
1177,1,1,1,166,0,4,5,1,1,0
1178,1,1,1,599,0,2,4,1,1,0
1179,2,1,1,225,0,0,5,1,0,0
1180,2,0,1,198,0,4,1,1,1,0
1181,1,0,1,443,0,4,1,0,0,1
1182,1,1,1,100,0,0,1,0,1,1
1183,2,0,1,58,0,4,5,1,0,0
1184,2,0,1,186,0,0,5,0,0,0
1185,2,0,1,44,0,4,1,1,0,1
1186,1,0,1,306,0,4,5,1,1,0
1187,2,1,1,1082,0,0,7,1,0,0
1188,2,0,1,144,0,0,4,1,1,1
1189,2,1,1,180,1,1,2,1,0,0
1190,2,1,1,206,0,0,7,1,0,0
1191,1,0,1,413,0,0,4,1,1,1
1192,1,0,1,122,0,0,5,1,1,1
1193,2,0,1,375,0,4,2,0,0,1
1194,2,1,1,77,0,4,2,1,0,0
1195,2,0,1,53,0,4,5,1,1,0
1196,2,0,1,77,0,1,6,1,1,1
1197,2,0,1,27,0,0,2,1,0,0
1198,1,0,1,289,1,0,5,1,1,0
1199,1,0,1,507,0,0,2,1,1,0
1200,2,1,1,493,0,0,2,1,0,0
1201,2,1,1,199,0,4,1,0,0,0
1202,2,1,1,103,0,0,0,1,0,0
1203,1,1,1,319,0,1,2,0,1,0
1204,2,0,1,103,0,1,5,1,1,0
1205,1,1,1,1348,0,0,1,0,1,0
1206,1,1,1,627,0,0,5,1,1,0
1207,1,0,1,2366,0,0,2,1,1,1
1208,1,1,1,0,0,1,5,1,1,0
1209,1,1,1,277,0,0,1,1,1,1
1210,1,0,1,226,0,0,5,1,1,1
1211,2,0,1,36,1,4,1,1,0,0
1212,2,0,1,176,0,4,5,0,0,0
1213,2,0,1,118,0,0,5,1,0,0
1214,2,0,1,74,0,4,2,1,1,0
1215,1,0,1,667,0,7,5,0,1,0
1216,2,0,1,428,1,4,5,1,0,0
1217,2,0,1,22,0,0,4,0,0,0
1218,1,1,1,102,0,1,5,1,1,0
1219,1,0,1,264,0,0,5,1,1,0
1220,1,1,1,187,0,4,3,0,1,0
1221,1,0,1,800,0,4,4,0,1,0
1222,1,0,1,2135,1,0,1,1,1,0
1223,2,1,1,206,0,4,2,1,0,0
1224,1,0,1,2170,0,4,5,1,1,0
1225,1,0,1,426,0,6,5,1,1,0
1226,2,0,1,127,0,4,5,1,0,0
1227,2,0,1,346,0,4,2,1,0,0
1228,2,0,1,296,1,0,0,1,1,1
1229,1,0,1,518,0,2,3,1,1,1
1230,1,1,1,73,0,0,5,1,1,0
1231,2,1,1,95,0,4,5,1,0,0
1232,2,0,1,310,0,2,1,1,0,1
1233,2,0,1,23,1,0,2,1,0,1
1234,1,0,1,2054,0,4,4,0,1,1
1235,2,0,1,40,0,1,5,1,0,0
1236,1,1,1,484,0,4,1,1,1,0
1237,1,0,1,1849,1,4,4,1,1,0
1238,1,0,1,217,0,4,5,1,1,1
1239,1,0,1,276,1,4,2,0,1,0
1240,2,0,1,90,1,0,4,0,0,0
1241,1,1,1,569,0,0,1,0,1,0
1242,1,1,1,5350,0,1,2,0,1,0
1243,2,1,1,38,0,4,5,1,0,0
1244,1,1,1,344,1,0,5,1,1,0
1245,1,0,1,224,0,0,7,1,1,1
1246,2,0,1,41,0,0,3,1,0,0
1247,1,0,1,604,1,4,5,0,1,0
1248,2,1,1,55,0,4,5,1,0,0
1249,2,0,1,236,0,4,5,0,0,1
1250,2,1,1,79,0,4,8,1,0,0
